id,SalePrice
2735,131967.45085300424
2736,146940.27072432847
2737,118426.52466330864
2738,137992.3299293858
2739,161145.2850673633
2740,147837.88180847233
2741,131824.02457272355
2742,153334.45242503285
2743,148263.83546058205
2744,145190.41705890652
2745,149792.62019716715
2746,134770.41929238918
2747,155236.23767895065
2748,127033.1925986968
2749,121384.05895982753
2750,131654.50844645605
2751,128357.65629609884
2752,214838.9658917298
2753,155261.5407553902
2754,263422.3735468476
2755,143714.5193858724
2756,98728.11870006169
2757,62056.83188483084
2758,72471.82040180126
2759,171054.5938283191
2760,136186.85656680586
2761,143453.66484115284
2762,128127.75649711199
2763,203614.9769379372
2764,158317.34061779734
2765,273890.7302907889
2766,112428.85576128063
2767,82439.80992801418
2768,136406.4295008802
2769,129619.09126265871
2770,141578.5508224913
2771,100561.41271902551
2772,103973.10734242655
2773,171661.56441383623
2774,150541.41012380598
2775,112740.82465608581
2776,154327.37114014546
2777,169871.6683779671
2778,121715.01910468633
2779,113064.21483277902
2780,100455.11164516397
2781,77292.81406671181
2782,91003.73966286401
2783,74289.57517803856
2784,129218.72443359462
2785,141871.85975143267
2786,68417.24171163933
2787,129691.42593280855
2788,59115.840605870355
2789,172119.8703655533
2790,86099.02299449325
2791,118035.18196384562
2792,32399.065650617704
2793,155367.5069238895
2794,98818.18883675826
2795,126445.4824368516
2796,110188.14454881963
2797,227257.492915269
2798,118671.68082380551
2799,112860.54461635102
2800,77510.88350547885
2801,119483.10505155101
2802,130574.65394748526
2803,163996.18408988055
2804,146082.82459228986
2805,108052.26311262883
2806,63662.60235203791
2807,178335.37725803442
2808,158884.0433054777
2809,134479.05849627685
2810,127513.37352989265
2811,173733.14890743734
2812,144820.47695654072
2813,159162.5933484002
2814,156669.74020268722
2815,125721.41628387826
2816,238099.15199206246
2817,177811.85531512054
2818,129424.83759382635
2819,151032.0355272584
2820,133966.15099970903
2821,120272.4365103005
2822,174444.70114735584
2823,343868.87535620364
2824,177916.09581215028
2825,129503.07582285395
2826,142238.82573610474
2827,132831.43712779647
2828,246336.48665140092
2829,221318.1441749629
2830,227661.27506634616
2831,183115.05531209498
2832,242744.9694095028
2833,318013.11113882344
2834,223498.42836356699
2835,217426.03190999664
2836,196490.98713487736
2837,178670.8592778179
2838,161503.8090849868
2839,180486.4256100473
2840,202138.67814999004
2841,203872.14907084196
2842,228801.25284279906
2843,153174.15098893002
2844,186886.47774511192
2845,143074.86662836163
2846,207712.52451522904
2847,214101.70442885207
2848,209524.24619747233
2849,205143.02673858334
2850,270131.76549143693
2851,222647.44590683188
2852,244090.59913575696
2853,230775.83870010916
2854,134937.82320313435
2855,207311.89488551207
2856,205195.28732929472
2857,196234.69241491333
2858,215148.61180919316
2859,108387.90286451625
2860,155517.08320150257
2861,117946.79004412668
2862,168513.65137536463
2863,131311.7338538858
2864,249180.1620392166
2865,115397.97753303847
2866,136109.00579517544
2867,88378.61443629768
2868,97269.43312011531
2869,98432.14881853363
2870,129597.93693619675
2871,51609.2315877761
2872,17998.228286247235
2873,99261.83110813168
2874,148197.39443088998
2875,115008.59544298565
2876,158748.16141438938
2877,143809.99603410298
2878,174178.2761617261
2879,139565.54557715566
2880,95595.90513043827
2881,144478.47239607933
2882,174399.1907520506
2883,208114.40894590167
2884,194777.43043327832
2885,196148.85473999963
2886,240504.94141494157
2887,119868.28787705372
2888,160808.79591019312
2889,64461.19553763757
2890,76764.26991994982
2891,153107.22914130124
2892,30416.071013131295
2893,60688.88727143151
2894,41553.13455296203
2895,301321.86517516803
2896,250091.87538280734
2897,207426.98518477194
2898,143447.26309462741
2899,231414.12062200578
2900,168402.10895605362
2901,227598.23225493648
2902,170426.7055796599
2903,304242.86295936606
2904,324098.7780018132
2905,81932.94375388429
2906,189957.56592496904
2907,103118.81273159804
2908,130524.64540431253
2909,142170.0437001033
2910,84102.05765987921
2911,63279.00004993682
2912,159828.63079589815
2913,55037.60993900406
2914,63014.623560003936
2915,85590.88180034107
2916,59580.113185601775
2917,181953.92457494815
2918,122275.07239981275
2919,217342.713433887
